input,input_size,encoder,level,bias,compressed_size
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/alice29.txt",152089,go,8,0.05,49765
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/alice29.txt",152089,cpp,9,1.0,64520
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/alice29.txt",152089,go,9,1.0,64520
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/alice29.txt",152089,cpp,9,0.5,51315
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/alice29.txt",152089,go,9,0.5,51313
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/alice29.txt",152089,cpp,9,0.05,49660
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/alice29.txt",152089,go,9,0.05,49652
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/alice29.txt",152089,cpp,10,1.0,64467
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/alice29.txt",152089,go,10,1.0,64467
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/alice29.txt",152089,cpp,10,0.5,51251
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/alice29.txt",152089,go,10,0.5,51271
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/alice29.txt",152089,cpp,10,0.05,49627
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/alice29.txt",152089,go,10,0.05,49574
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,0,1.0,77959
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,0,1.0,78113
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,0,0.5,55080
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,0,0.5,54475
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,0,0.05,53728
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,0,0.05,53798
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,1,1.0,71609
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,1,1.0,71603
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,1,0.5,54730
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,1,0.5,53414
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,1,0.05,52203
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,1,0.05,52211
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,2,1.0,67260
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,2,1.0,67260
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,2,0.5,53418
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,2,0.5,51949
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,2,0.05,50794
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,2,0.05,50794
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,3,1.0,64637
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,3,1.0,64637
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,3,0.5,51373
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,3,0.5,50162
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,3,0.05,49227
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,3,0.05,49224
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,4,1.0,63210
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,4,1.0,63210
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,4,0.5,50311
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,4,0.5,49299
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,4,0.05,48426
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,4,0.05,48430
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,5,1.0,59919
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,5,1.0,59921
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,5,0.5,48167
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,5,0.5,48167
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,5,0.05,47140
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,5,0.05,47140
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,6,1.0,59248
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,6,1.0,59256
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,6,0.5,47763
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,6,0.5,47763
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,6,0.05,46826
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,6,0.05,46826
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,7,1.0,58619
