input,input_size,encoder,level,bias,compressed_size
"small/size-30.bin",30,cpp,5,1.0,33
"small/size-30.bin",30,go,5,1.0,33
"small/size-30.bin",30,cpp,5,0.5,33
"small/size-30.bin",30,go,5,0.5,33
"small/size-30.bin",30,cpp,5,0.05,33
"small/size-30.bin",30,go,5,0.05,33
"small/size-30.bin",30,cpp,10,1.0,33
"small/size-30.bin",30,go,10,1.0,33
"small/size-30.bin",30,cpp,10,0.5,33
"small/size-30.bin",30,go,10,0.5,33
"small/size-30.bin",30,cpp,10,0.05,33
"small/size-30.bin",30,go,10,0.05,33
"small/size-24.bin",24,cpp,0,1.0,27
"small/size-24.bin",24,go,0,1.0,27
"small/size-24.bin",24,cpp,0,0.5,27
"small/size-24.bin",24,go,0,0.5,27
"small/size-24.bin",24,cpp,0,0.05,27
"small/size-24.bin",24,go,0,0.05,27
"small/size-24.bin",24,cpp,1,1.0,27
"small/size-24.bin",24,go,1,1.0,27
"small/size-24.bin",24,cpp,1,0.5,27
"small/size-24.bin",24,go,1,0.5,27
"small/size-24.bin",24,cpp,1,0.05,27
"small/size-24.bin",24,go,1,0.05,27
"small/size-24.bin",24,cpp,2,1.0,27
"small/size-24.bin",24,go,2,1.0,27
"small/size-24.bin",24,cpp,2,0.5,27
"small/size-24.bin",24,go,2,0.5,27
"small/size-24.bin",24,cpp,2,0.05,27
"small/size-24.bin",24,go,2,0.05,27
"small/size-24.bin",24,cpp,5,1.0,27
"small/size-24.bin",24,go,5,1.0,27
"small/size-24.bin",24,cpp,5,0.5,27
"small/size-24.bin",24,go,5,0.5,27
"small/size-24.bin",24,cpp,5,0.05,27
"small/size-24.bin",24,go,5,0.05,27
"small/size-24.bin",24,cpp,10,1.0,27
"small/size-24.bin",24,go,10,1.0,27
"small/size-24.bin",24,cpp,10,0.5,27
"small/size-24.bin",24,go,10,0.5,27
"small/size-24.bin",24,cpp,10,0.05,27
"small/size-24.bin",24,go,10,0.05,27
"structured/page.html",119861,cpp,0,1.0,8817
"structured/page.html",119861,go,0,1.0,8817
"structured/page.html",119861,cpp,0,0.5,2508
"structured/page.html",119861,go,0,0.5,2508
"structured/page.html",119861,cpp,0,0.05,3121
"structured/page.html",119861,go,0,0.05,3075
"structured/page.html",119861,cpp,1,1.0,13535
"structured/page.html",119861,go,1,1.0,13535
"structured/page.html",119861,cpp,1,0.5,4723
"structured/page.html",119861,go,1,0.5,4723
"structured/page.html",119861,cpp,1,0.05,3617
"structured/page.html",119861,go,1,0.05,3617
"structured/page.html",119861,cpp,2,1.0,13558
"structured/page.html",119861,go,2,1.0,13558
"structured/page.html",119861,cpp,2,0.5,4727
"structured/page.html",119861,go,2,0.5,4727
"structured/page.html",119861,cpp,2,0.05,4636
"structured/page.html",119861,go,2,0.05,4636
"structured/page.html",119861,cpp,5,1.0,10088
"structured/page.html",119861,go,5,1.0,10088
"structured/page.html",119861,cpp,5,0.5,2723
"structured/page.html",119861,go,5,0.5,2723
"structured/page.html",119861,cpp,5,0.05,2708
"structured/page.html",119861,go,5,0.05,2705
"structured/page.html",119861,cpp,10,1.0,8287
"structured/page.html",119861,go,10,1.0,8316
"structured/page.html",119861,cpp,10,0.5,2864
"structured/page.html",119861,go,10,0.5,2918
"structured/page.html",119861,cpp,10,0.05,2365
"structured/page.html",119861,go,10,0.05,2873
"structured/table.csv",92798,cpp,0,1.0,48639
"structured/table.csv",92798,go,0,1.0,48639
"structured/table.csv",92798,cpp,0,0.5,22696
"structured/table.csv",92798,go,0,0.5,22079
"structured/table.csv",92798,cpp,0,0.05,22098
"structured/table.csv",92798,go,0,0.05,22098
"structured/table.csv",92798,cpp,1,1.0,46681
"structured/table.csv",92798,go,1,1.0,46649
"structured/table.csv",92798,cpp,1,0.5,21286
"structured/table.csv",92798,go,1,0.5,20919
"structured/table.csv",92798,cpp,1,0.05,19880
"structured/table.csv",92798,go,1,0.05,20344
"structured/table.csv",92798,cpp,2,1.0,46375
"structured/table.csv",92798,go,2,1.0,46375
"structured/table.csv",92798,cpp,2,0.5,23711
"structured/table.csv",92798,go,2,0.5,23711
"structured/table.csv",92798,cpp,2,0.05,17356
"structured/table.csv",92798,go,2,0.05,17356
"structured/table.csv",92798,cpp,5,1.0,37221
"structured/table.csv",92798,go,5,1.0,37228
"structured/table.csv",92798,cpp,5,0.5,13647
"structured/table.csv",92798,go,5,0.5,13647
"structured/table.csv",92798,cpp,5,0.05,14081
"structured/table.csv",92798,go,5,0.05,14105
"structured/table.csv",92798,cpp,10,1.0,35963
"structured/table.csv",92798,go,10,1.0,35968
"structured/table.csv",92798,cpp,10,0.5,11240
"structured/table.csv",92798,go,10,0.5,11255
"structured/table.csv",92798,cpp,10,0.05,9201
"structured/table.csv",92798,go,10,0.05,9582
"structured/data.json",262627,cpp,0,1.0,67826
"structured/data.json",262627,go,0,1.0,67827
"structured/data.json",262627,cpp,0,0.5,38153
"structured/data.json",262627,go,0,0.5,35551
"structured/data.json",262627,cpp,0,0.05,34193
"structured/data.json",262627,go,0,0.05,34197
"structured/data.json",262627,cpp,1,1.0,68016
"structured/data.json",262627,go,1,1.0,68017
"structured/data.json",262627,cpp,1,0.5,39764
"structured/data.json",262627,go,1,0.5,35746
"structured/data.json",262627,cpp,1,0.05,35524
"structured/data.json",262627,go,1,0.05,35525
"structured/data.json",262627,cpp,2,1.0,67032
"structured/data.json",262627,go,2,1.0,67033
"structured/data.json",262627,cpp,2,0.5,38982
"structured/data.json",262627,go,2,0.5,35061
"structured/data.json",262627,cpp,2,0.05,33400
"structured/data.json",262627,go,2,0.05,33401
"structured/data.json",262627,cpp,5,1.0,56988
"structured/data.json",262627,go,5,1.0,56991
"structured/data.json",262627,cpp,5,0.5,32102
"structured/data.json",262627,go,5,0.5,32102
"structured/data.json",262627,cpp,5,0.05,30299
"structured/data.json",262627,go,5,0.05,30319
"structured/data.json",262627,cpp,10,1.0,43345
"structured/data.json",262627,go,10,1.0,43348
"structured/data.json",262627,cpp,10,0.5,23185
"structured/data.json",262627,go,10,0.5,23359
"structured/data.json",262627,cpp,10,0.05,21188
"structured/data.json",262627,go,10,0.05,21352
"structured/log.txt",320042,cpp,0,1.0,41224
"structured/log.txt",320042,go,0,1.0,41224
"structured/log.txt",320042,cpp,0,0.5,14872
"structured/log.txt",320042,go,0,0.5,14703
"structured/log.txt",320042,cpp,0,0.05,16022
"structured/log.txt",320042,go,0,0.05,15932
"structured/log.txt",320042,cpp,1,1.0,49882
"structured/log.txt",320042,go,1,1.0,49882
"structured/log.txt",320042,cpp,1,0.5,16142
"structured/log.txt",320042,go,1,0.5,16142
"structured/log.txt",320042,cpp,1,0.05,12565
"structured/log.txt",320042,go,1,0.05,12565
"structured/log.txt",320042,cpp,2,1.0,48817
"structured/log.txt",320042,go,2,1.0,48817
"structured/log.txt",320042,cpp,2,0.5,16588
"structured/log.txt",320042,go,2,0.5,16588
"structured/log.txt",320042,cpp,2,0.05,12817
"structured/log.txt",320042,go,2,0.05,12817
"structured/log.txt",320042,cpp,5,1.0,40269
"structured/log.txt",320042,go,5,1.0,40269
"structured/log.txt",320042,cpp,5,0.5,16619
"structured/log.txt",320042,go,5,0.5,16618
"structured/log.txt",320042,cpp,5,0.05,6629
"structured/log.txt",320042,go,5,0.05,6629
"structured/log.txt",320042,cpp,10,1.0,26524
"structured/log.txt",320042,go,10,1.0,26559
"structured/log.txt",320042,cpp,10,0.5,9354
"structured/log.txt",320042,go,10,0.5,9486
"structured/log.txt",320042,cpp,10,0.05,5593
"structured/log.txt",320042,go,10,0.05,7247
"binary/pattern.bin",524288,cpp,0,1.0,191442
"binary/pattern.bin",524288,go,0,1.0,189936
"binary/pattern.bin",524288,cpp,0,0.5,81195
"binary/pattern.bin",524288,go,0,0.5,80837
"binary/pattern.bin",524288,cpp,0,0.05,32770
"binary/pattern.bin",524288,go,0,0.05,36225
"binary/pattern.bin",524288,cpp,1,1.0,197787
"binary/pattern.bin",524288,go,1,1.0,197159
"binary/pattern.bin",524288,cpp,1,0.5,80561
"binary/pattern.bin",524288,go,1,0.5,80864
"binary/pattern.bin",524288,cpp,1,0.05,55148
"binary/pattern.bin",524288,go,1,0.05,55908
"binary/pattern.bin",524288,cpp,2,1.0,125466
"binary/pattern.bin",524288,go,2,1.0,125466
"binary/pattern.bin",524288,cpp,2,0.5,42829
"binary/pattern.bin",524288,go,2,0.5,42829
"binary/pattern.bin",524288,cpp,2,0.05,6501
"binary/pattern.bin",524288,go,2,0.05,6209
"binary/pattern.bin",524288,cpp,5,1.0,64979
"binary/pattern.bin",524288,go,5,1.0,64979
"binary/pattern.bin",524288,cpp,5,0.5,20917
"binary/pattern.bin",524288,go,5,0.5,20926
"binary/pattern.bin",524288,cpp,5,0.05,8171
"binary/pattern.bin",524288,go,5,0.05,8172
"binary/pattern.bin",524288,cpp,10,1.0,11039
"binary/pattern.bin",524288,go,10,1.0,11041
"binary/pattern.bin",524288,cpp,10,0.5,4958
"binary/pattern.bin",524288,go,10,0.5,4901
"binary/pattern.bin",524288,cpp,10,0.05,2697
"binary/pattern.bin",524288,go,10,0.05,2709
"binary/sample.sqlite",49152,cpp,0,1.0,7881
"binary/sample.sqlite",49152,go,0,1.0,7868
"binary/sample.sqlite",49152,cpp,0,0.5,6708
"binary/sample.sqlite",49152,go,0,0.5,5765
"binary/sample.sqlite",49152,cpp,0,0.05,5283
"binary/sample.sqlite",49152,go,0,0.05,5275
"binary/sample.sqlite",49152,cpp,1,1.0,8065
"binary/sample.sqlite",49152,go,1,1.0,8063
"binary/sample.sqlite",49152,cpp,1,0.5,6806
"binary/sample.sqlite",49152,go,1,0.5,5870
"binary/sample.sqlite",49152,cpp,1,0.05,5115
"binary/sample.sqlite",49152,go,1,0.05,5212
"binary/sample.sqlite",49152,cpp,2,1.0,6917
"binary/sample.sqlite",49152,go,2,1.0,6917
"binary/sample.sqlite",49152,cpp,2,0.5,4853
"binary/sample.sqlite",49152,go,2,0.5,4380
"binary/sample.sqlite",49152,cpp,2,0.05,3446
"binary/sample.sqlite",49152,go,2,0.05,3404
"binary/sample.sqlite",49152,cpp,5,1.0,7525
"binary/sample.sqlite",49152,go,5,1.0,7525
"binary/sample.sqlite",49152,cpp,5,0.5,5262
"binary/sample.sqlite",49152,go,5,0.5,5262
"binary/sample.sqlite",49152,cpp,5,0.05,3880
"binary/sample.sqlite",49152,go,5,0.05,3862
"binary/sample.sqlite",49152,cpp,10,1.0,6366
"binary/sample.sqlite",49152,go,10,1.0,6366
"binary/sample.sqlite",49152,cpp,10,0.5,4544
"binary/sample.sqlite",49152,go,10,0.5,4546
"binary/sample.sqlite",49152,cpp,10,0.05,2750
"binary/sample.sqlite",49152,go,10,0.05,2904
"random/random-64k.bin",65536,cpp,0,1.0,65558
"random/random-64k.bin",65536,go,0,1.0,65542
"random/random-64k.bin",65536,cpp,0,0.5,65558
"random/random-64k.bin",65536,go,0,0.5,65542
"random/random-64k.bin",65536,cpp,0,0.05,65558
"random/random-64k.bin",65536,go,0,0.05,65542
"random/random-64k.bin",65536,cpp,1,1.0,65558
"random/random-64k.bin",65536,go,1,1.0,65542
"random/random-64k.bin",65536,cpp,1,0.5,65558
"random/random-64k.bin",65536,go,1,0.5,65542
"random/random-64k.bin",65536,cpp,1,0.05,65558
"random/random-64k.bin",65536,go,1,0.05,65542
"random/random-64k.bin",65536,cpp,2,1.0,65558
"random/random-64k.bin",65536,go,2,1.0,65542
"random/random-64k.bin",65536,cpp,2,0.5,65558
"random/random-64k.bin",65536,go,2,0.5,65542
"random/random-64k.bin",65536,cpp,2,0.05,65558
"random/random-64k.bin",65536,go,2,0.05,65542
"random/random-64k.bin",65536,cpp,5,1.0,65558
"random/random-64k.bin",65536,go,5,1.0,65542
"random/random-64k.bin",65536,cpp,5,0.5,65558
"random/random-64k.bin",65536,go,5,0.5,65542
"random/random-64k.bin",65536,cpp,5,0.05,65558
"random/random-64k.bin",65536,go,5,0.05,65542
"random/random-64k.bin",65536,cpp,10,1.0,65558
"random/random-64k.bin",65536,go,10,1.0,65542
"random/random-64k.bin",65536,cpp,10,0.5,65558
"random/random-64k.bin",65536,go,10,0.5,65542
"random/random-64k.bin",65536,cpp,10,0.05,65558
"random/random-64k.bin",65536,go,10,0.05,65542
"random/random-1m.bin",1048576,cpp,0,1.0,1048651
"random/random-1m.bin",1048576,go,0,1.0,1048591
"random/random-1m.bin",1048576,cpp,0,0.5,1048731
"random/random-1m.bin",1048576,go,0,0.5,1048603
"random/random-1m.bin",1048576,cpp,0,0.05,1048731
"random/random-1m.bin",1048576,go,0,0.05,1048603
"random/random-1m.bin",1048576,cpp,1,1.0,1048651
"random/random-1m.bin",1048576,go,1,1.0,1048591
"random/random-1m.bin",1048576,cpp,1,0.5,1048731
"random/random-1m.bin",1048576,go,1,0.5,1048603
"random/random-1m.bin",1048576,cpp,1,0.05,1048731
"random/random-1m.bin",1048576,go,1,0.05,1048603
"random/random-1m.bin",1048576,cpp,2,1.0,1048651
"random/random-1m.bin",1048576,go,2,1.0,1048591
"random/random-1m.bin",1048576,cpp,2,0.5,1048731
"random/random-1m.bin",1048576,go,2,0.5,1048603
"random/random-1m.bin",1048576,cpp,2,0.05,1048731
"random/random-1m.bin",1048576,go,2,0.05,1048603
"random/random-1m.bin",1048576,cpp,5,1.0,1048651
"random/random-1m.bin",1048576,go,5,1.0,1048591
"random/random-1m.bin",1048576,cpp,5,0.5,1048651
"random/random-1m.bin",1048576,go,5,0.5,1048591
"random/random-1m.bin",1048576,cpp,5,0.05,1048651
"random/random-1m.bin",1048576,go,5,0.05,1048591
"random/random-1m.bin",1048576,cpp,10,1.0,1048662
"random/random-1m.bin",1048576,go,10,1.0,1048591
"random/random-1m.bin",1048576,cpp,10,0.5,1048674
"random/random-1m.bin",1048576,go,10,0.5,1048591
"random/random-1m.bin",1048576,cpp,10,0.05,1048662
"random/random-1m.bin",1048576,go,10,0.05,1048591
